CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,CС_LIMIT_NVAL,СС_GRACE_PERIOD,CURR_RATE,delay,PC_bb,PC_blockbuster,PC_grace,PC_other
18431,62,1,60000,0,0,0,20.4,0,0,0.0,0,0,1,0,0,0,0,1,0,180001.0,55,31.9,0,0,1,0,0
18509,56,0,50000,0,0,0,79.5,0,0,0.0,0,0,2,0,0,0,0,1,0,70000.0,55,69.9,0,0,0,1,0
18509,56,0,50000,0,0,0,79.5,0,0,0.0,0,0,2,0,0,0,0,1,0,100001.0,350,31.9,0,0,1,0,0
18511,56,1,55000,0,0,0,39.1,0,0,0.0,0,0,1,0,0,0,0,0,1,80000.0,55,14.9,0,0,0,1,0
18527,49,1,80000,0,0,0,73.7,0,1,18648.0,36,0,2,0,0,0,0,1,0,40000.0,250,27.9,0,0,1,0,0
18527,49,1,80000,0,0,0,73.7,0,1,18648.0,36,0,2,0,0,0,0,1,0,40000.0,57,14.9,0,0,0,1,0
18542,43,1,64000,0,0,0,78.8,0,0,0.0,0,0,1,0,0,0,0,1,0,300000.0,86,35.9,0,0,0,1,0
18545,69,0,50000,0,0,0,18.5,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,115,34.9,0,0,0,0,1
18565,35,0,150000,0,0,0,24.5,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,146,69.9,0,0,0,1,0
18602,62,1,32000,0,0,0,21.8,0,1,52231.0,18,0,1,1,0,0,0,0,0,30000.0,55,28.9,0,0,0,0,1
18621,38,1,35000,0,0,0,47.6,0,1,325600.0,60,0,1,0,0,0,0,1,0,191001.0,146,34.9,0,0,0,1,0
18689,36,0,250000,0,0,0,35.9,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,206,27.9,0,0,1,0,0
18701,54,0,180000,0,0,0,66.5,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,388,33.9,0,0,1,0,0
18709,49,0,230000,0,0,0,26.3,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,115,14.9,0,0,0,1,0
18748,55,0,120000,0,0,0,43.0,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,329,31.9,0,0,1,0,0
18765,67,1,20000,0,0,0,41.2,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,55,31.9,0,0,0,1,0
18810,39,0,200000,0,0,0,37.2,0,0,0.0,0,0,1,0,0,0,0,1,0,45000.0,390,33.9,0,0,1,0,0
18819,37,1,60000,0,0,0,125.6,0,1,710999.03,59,0,1,0,0,0,0,1,0,120000.0,55,14.9,1,0,0,1,0
18821,40,0,50000,0,0,0,20.2,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,53,18.9,0,1,0,0,0
18833,61,0,60000,0,0,0,59.4,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,55,18.9,0,1,0,0,0
18837,40,1,50000,0,0,0,57.3,0,0,0.0,0,0,1,0,0,0,0,1,0,70000.0,57,14.9,0,0,0,1,0
18843,55,1,20000,0,0,0,130.9,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,55,69.9,0,0,0,1,0
18852,35,0,261000,0,0,0,96.9,0,0,0.0,0,0,1,0,0,0,0,1,0,104000.0,115,14.9,0,0,0,1,0
18975,43,0,70000,0,0,0,45.2,0,1,1046264.76,60,0,1,0,0,0,0,1,0,299000.0,56,14.9,0,0,0,1,0
19049,52,1,110000,0,0,0,39.1,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,326,31.9,0,0,1,0,0
19058,43,1,42000,0,0,0,34.7,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,115,28.9,0,0,0,0,1
19065,46,0,100000,0,0,0,105.7,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,293,27.9,0,0,1,0,0
19084,41,1,90000,0,0,0,92.5,0,1,302000.0,60,0,1,0,0,0,0,1,0,60000.0,191,69.9,1,0,0,1,0
19096,45,1,90000,0,0,0,72.1,0,1,1500000.0,59,0,2,0,0,0,0,1,0,29500.0,55,14.9,0,0,0,1,0
19096,45,1,90000,0,0,0,72.1,0,1,1500000.0,59,0,2,0,0,0,0,1,0,30000.0,327,31.9,0,0,1,0,0
19111,42,1,60000,0,0,0,93.6,0,1,420000.0,36,0,1,0,0,0,0,1,0,160000.0,55,28.9,0,0,0,1,0
19113,58,1,55000,0,0,0,50.1,0,1,278999.51,59,0,1,0,0,0,0,1,0,20000.0,356,33.9,0,0,1,0,0
19129,57,1,40000,0,0,0,41.2,0,1,80000.0,36,0,1,0,0,0,1,0,0,135001.0,281,31.9,0,0,1,0,0
19143,36,1,70000,0,0,0,40.9,0,0,0.0,0,0,1,0,0,0,0,1,0,300000.0,57,24.9,0,0,0,1,0
19163,59,1,61200,0,0,0,15.0,0,0,0.0,0,0,2,0,0,0,0,1,0,54000.0,320,31.9,0,0,1,0,0
19163,59,1,61200,0,0,0,15.0,0,0,0.0,0,0,2,0,0,0,0,1,0,40001.0,86,14.9,0,0,0,1,0
19215,45,1,30000,0,0,0,104.9,0,1,92696.2,24,0,1,0,0,1,0,0,0,25000.0,356,31.9,0,0,1,0,0
19222,64,1,20000,0,0,0,85.2,0,1,199999.12,60,0,1,0,0,0,0,1,0,100000.0,55,14.9,0,0,0,1,0
19229,58,0,26000,0,0,0,46.4,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,299,31.9,0,0,1,0,0
19259,34,1,120000,0,0,0,122.6,0,0,0.0,0,0,1,0,0,0,0,1,0,104000.0,115,34.9,0,0,0,1,0
19266,23,1,107000,0,0,0,39.7,0,1,728999.54,60,0,1,0,0,1,0,0,0,100000.0,327,31.9,0,0,1,0,0
19269,64,0,93500,0,0,0,14.8,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,313,31.9,0,0,1,0,0
19275,34,1,120500,0,0,0,49.7,0,0,0.0,0,0,1,0,0,0,0,1,0,270000.0,356,31.9,0,0,1,0,0
19280,68,0,61000,0,0,0,26.9,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,115,14.9,0,0,0,1,0
19283,41,1,110000,0,0,0,30.9,0,0,0.0,0,0,1,0,0,1,0,0,0,240000.0,146,14.9,0,0,0,1,0
19325,57,1,50000,0,0,0,27.2,0,0,0.0,0,0,1,0,0,1,0,0,0,225000.0,115,14.9,0,0,0,1,0
19336,52,1,85000,0,0,0,65.1,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,31,31.9,0,0,1,0,0
19341,48,0,70000,0,0,0,56.2,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,56,14.9,0,0,0,1,0
19404,33,1,42000,0,0,0,45.1,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,55,69.9,0,0,0,1,0
19440,55,0,150000,0,0,0,69.8,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,84,20.9,0,1,0,0,0
19457,32,1,70000,0,0,0,44.1,0,1,43960.92,24,0,1,0,0,0,0,1,0,50001.0,359,31.9,0,0,1,0,0
19476,41,1,60000,0,0,0,24.6,0,0,0.0,0,0,1,0,0,0,0,0,1,200000.0,355,31.9,0,0,1,0,0
19504,70,1,23300,0,0,0,114.2,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,86,27.9,0,0,1,0,0
19515,32,1,60000,0,0,0,48.0,0,0,0.0,0,0,1,0,0,1,0,0,0,150000.0,146,14.9,0,0,0,1,0
19521,49,1,55000,0,0,0,15.0,0,0,0.0,0,0,1,0,0,1,0,0,0,150000.0,83,31.9,0,0,1,0,0
19527,44,1,38000,0,0,0,49.4,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,146,33.9,1,0,0,1,0
19536,60,1,50000,0,0,0,36.4,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,325,31.9,0,0,1,0,0
19555,56,1,35000,0,0,0,78.5,0,0,0.0,0,0,1,0,0,0,0,1,0,75001.0,328,31.9,0,0,1,0,0
19580,37,1,100000,0,0,0,48.9,0,0,0.0,0,0,1,0,0,0,0,1,0,104000.0,56,28.9,1,0,0,1,0
19590,64,1,40000,0,0,0,49.0,0,1,44180.0,12,0,1,0,0,0,0,1,0,66000.0,328,31.9,0,0,1,0,0
19595,33,0,70000,0,0,0,45.3,0,1,699999.3,60,0,1,0,0,0,0,1,0,150000.0,115,69.9,0,0,0,1,0
19604,32,1,100000,0,0,0,43.1,0,0,0.0,0,0,1,0,0,0,0,1,0,300000.0,115,69.9,0,0,0,1,0
19609,31,1,80000,0,0,0,77.7,0,1,825000.0,60,0,1,0,0,0,0,1,0,75000.0,206,27.9,0,0,1,0,0
19627,48,1,40000,0,0,0,4.8,0,0,0.0,0,0,1,0,0,0,0,1,0,121000.0,146,31.9,0,0,0,1,0
19661,50,1,40000,0,0,0,113.3,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,115,14.9,0,0,0,1,0
19671,54,1,32600,0,0,0,41.2,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,358,31.9,0,0,1,0,0
19672,42,0,50000,0,0,0,47.2,0,1,572000.0,60,0,1,0,0,0,0,1,0,150001.0,115,69.9,0,0,0,1,0
19702,49,0,50000,0,0,0,160.7,0,0,0.0,0,0,1,0,0,0,0,1,0,283000.0,86,69.9,0,0,0,1,0
19712,31,1,45000,0,0,0,12.0,0,0,0.0,0,0,1,0,0,0,1,0,0,180000.0,354,31.9,0,0,1,0,0
19718,35,0,80000,0,0,0,35.1,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,326,31.9,0,0,1,0,0
19728,26,1,35000,0,0,0,44.3,0,1,22794.0,24,0,1,0,0,0,0,1,0,120000.0,115,14.9,0,0,0,1,0
19743,58,0,65000,0,0,0,21.6,0,0,0.0,0,0,1,0,0,0,0,1,0,66000.0,294,27.9,0,0,1,0,0
19760,36,0,110000,0,0,0,77.5,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,328,31.9,0,0,1,0,0
19761,41,0,140000,0,0,0,32.0,0,1,500000.0,36,0,1,0,0,0,0,1,0,80001.0,208,31.9,0,0,1,0,0
19766,50,1,65000,0,0,0,32.3,0,1,200345.6,24,0,1,0,0,0,0,1,0,29500.0,146,14.9,0,0,0,1,0
19768,56,0,15000,0,0,0,103.5,0,1,60000.0,36,0,1,0,0,0,0,1,0,200000.0,324,31.9,0,0,1,0,0
19770,48,1,60000,0,0,0,68.9,0,1,366961.2,60,0,1,0,0,0,0,1,0,40000.0,55,14.9,0,0,0,1,0
19771,49,1,35000,0,0,0,37.8,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,327,33.9,0,0,1,0,0
19779,68,0,23000,0,0,0,25.9,0,0,0.0,0,0,1,0,0,0,0,1,0,29000.0,261,27.9,0,0,1,0,0
19818,51,0,135000,0,0,0,36.5,0,0,0.0,0,0,1,0,0,0,0,1,0,15001.0,177,27.9,0,0,1,0,0
19838,29,0,180000,0,0,0,62.9,0,1,947532.95,57,0,1,0,0,0,0,1,0,300000.0,255,69.9,0,0,0,1,0
19855,25,1,57000,0,0,0,41.2,0,0,0.0,0,0,1,0,0,0,0,1,0,35000.0,329,31.9,0,0,1,0,0
19889,61,0,47000,0,0,0,27.2,0,1,285980.8,48,0,1,0,0,0,0,1,0,141000.0,56,14.9,0,0,0,1,0
19894,41,0,75000,0,0,0,9.1,0,0,0.0,0,0,1,0,0,0,0,1,0,100001.0,361,31.9,0,0,1,0,0
19896,51,1,60000,0,0,0,19.7,0,0,0.0,0,0,1,0,0,0,0,1,0,201000.0,115,28.9,0,0,0,0,1
19929,41,0,64000,0,0,0,24.3,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,329,31.9,0,0,1,0,0
19938,65,0,56000,0,0,0,46.9,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,52,18.9,0,1,0,0,0
20005,37,1,60000,0,0,0,43.8,0,1,792999.79,60,0,1,0,0,0,0,1,0,40001.0,325,31.9,0,0,1,0,0
20022,41,1,60000,0,0,0,50.7,0,0,0.0,0,0,1,0,0,0,0,1,0,248001.0,146,14.9,0,0,0,1,0
20053,41,1,80000,0,0,0,4.1,0,0,0.0,0,0,1,0,0,0,0,1,0,100001.0,55,14.9,1,0,0,1,0
20111,29,1,90000,0,0,0,38.9,0,1,999999.0,59,0,1,0,0,0,0,1,0,300000.0,146,69.9,0,0,0,1,0
20190,42,1,75000,0,0,0,67.0,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,54,24.9,0,1,0,0,0
20197,27,0,130000,0,0,0,57.7,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,328,31.9,0,0,1,0,0
20211,59,1,208000,0,0,0,59.1,0,0,0.0,0,0,1,0,0,0,1,0,0,60001.0,115,14.9,0,0,0,1,0
20217,44,1,60000,0,0,0,43.4,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,56,14.9,0,0,0,1,0
20231,24,1,25000,0,0,0,47.4,0,0,0.0,0,0,1,0,0,1,0,0,0,200000.0,55,14.9,0,0,0,1,0
20237,45,1,30000,0,0,0,55.0,0,0,0.0,0,0,1,0,0,0,0,1,0,29000.0,344,31.9,0,0,1,0,0
20247,29,0,75000,0,0,0,79.5,0,0,0.0,0,0,2,0,0,0,0,1,0,40000.0,146,31.9,0,0,1,0,0
20247,29,0,75000,0,0,0,79.5,0,0,0.0,0,0,2,0,0,0,0,1,0,84000.0,56,14.9,0,0,0,1,0
20250,62,0,100000,0,0,0,35.3,0,0,0.0,0,0,1,0,0,1,0,0,0,80000.0,359,31.9,0,0,1,0,0
20257,69,1,33000,0,0,0,53.8,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,82,28.9,0,0,0,0,1
20272,38,1,120000,0,0,0,47.8,0,0,0.0,0,0,1,0,0,1,0,0,0,40000.0,86,14.9,0,0,0,1,0
20340,28,1,75000,0,0,0,48.9,0,0,0.0,0,0,1,0,0,1,0,0,0,26000.0,55,31.9,0,0,0,1,0
20363,42,1,30000,0,0,0,49.0,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,55,28.9,0,0,0,0,1
20385,51,0,35000,0,0,0,41.3,0,0,0.0,0,0,1,0,0,0,0,1,0,90000.0,57,14.9,0,0,0,1,0
20417,48,1,75000,0,0,0,57.8,0,1,999999.11,60,0,1,0,0,0,0,1,0,50000.0,47,18.9,0,1,0,0,0
20429,58,1,12000,0,0,0,79.0,0,0,0.0,0,0,1,0,0,0,0,1,0,46001.0,115,14.9,0,0,0,1,0
20432,47,0,250000,0,0,0,46.8,0,0,0.0,0,0,2,0,0,0,0,1,0,299000.0,359,33.9,0,0,1,0,0
20432,47,0,250000,0,0,0,46.8,0,0,0.0,0,0,2,0,0,0,0,1,0,301000.0,146,14.9,0,0,0,1,0
20445,46,1,45000,0,0,0,18.0,0,0,0.0,0,0,1,0,0,1,0,0,0,135001.0,337,31.9,0,0,1,0,0
20483,44,1,70000,0,0,0,34.8,0,0,0.0,0,0,1,0,0,0,1,0,0,280000.0,86,14.9,0,0,0,1,0
20542,44,1,35000,0,0,0,332.4,0,0,0.0,0,0,1,0,0,0,0,1,0,90000.0,147,14.9,1,0,0,1,0
20544,42,0,150000,0,0,0,18.3,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,314,31.9,0,0,1,0,0
20571,51,1,500000,0,0,0,14.9,0,0,0.0,0,0,1,0,0,0,0,1,0,238000.0,360,31.9,0,0,1,0,0
20578,47,1,113000,0,0,0,80.7,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,328,31.9,0,0,1,0,0
20593,41,0,40000,0,0,0,66.7,0,1,105998.85,59,0,1,0,0,0,0,0,1,62000.0,330,31.9,0,0,1,0,0
20614,57,0,200000,0,0,0,56.1,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,86,14.9,0,0,0,1,0
20615,39,1,53000,0,0,0,39.0,0,0,0.0,0,0,1,0,0,1,0,0,0,212000.0,86,31.9,0,0,1,0,0
20653,28,0,85000,0,0,0,7.2,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,353,31.9,0,0,1,0,0
20656,33,0,50000,0,0,0,11.1,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,236,27.9,0,0,1,0,0
20657,38,0,400000,0,0,0,26.7,0,1,699012.0,60,0,1,0,0,0,0,1,0,80000.0,147,69.9,1,0,0,1,0
20725,26,0,85000,0,0,0,31.2,0,0,0.0,0,0,1,0,0,0,0,1,0,60001.0,172,27.9,0,0,1,0,0
20726,37,0,41000,0,0,0,63.8,0,1,64368.0,48,0,1,0,0,0,0,1,0,29500.0,56,28.9,0,1,0,0,0
20730,51,1,35000,0,0,0,34.3,0,0,0.0,0,0,1,0,0,0,0,1,0,279000.0,55,14.9,0,0,0,1,0
20739,41,0,110000,0,0,0,163.3,0,0,0.0,0,0,1,0,0,0,0,1,0,104000.0,289,14.9,0,0,0,1,0
20751,42,0,300000,0,0,0,38.9,0,0,0.0,0,0,1,0,0,0,1,0,0,60000.0,207,14.9,0,0,0,1,0
20761,32,1,100000,0,0,0,8.5,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,56,31.9,0,0,1,0,0
20764,53,1,200000,0,0,0,93.2,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,329,31.9,0,0,1,0,0
20799,49,0,45000,0,0,0,13.3,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,359,31.9,0,0,1,0,0
20804,28,1,120000,0,0,0,61.3,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,55,18.9,0,1,0,0,0
20842,55,0,23000,0,0,0,17.3,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,146,14.9,0,0,0,1,0
20844,48,0,65000,0,0,0,40.4,0,1,953120.0,59,0,1,0,0,0,0,1,0,100000.0,56,28.9,0,0,0,0,1
20913,57,0,57000,0,0,0,45.8,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,55,31.9,1,0,1,0,0
20914,38,1,60000,0,0,0,56.6,0,1,450000.0,60,0,1,0,0,0,0,1,0,40000.0,238,69.9,0,0,0,1,0
20992,36,1,60000,0,0,0,84.9,0,0,0.0,0,0,1,0,0,0,0,1,0,39000.0,55,31.9,0,0,0,1,0
21029,38,1,40000,0,0,0,32.2,0,1,126735.0,36,0,1,0,0,0,0,1,0,200000.0,56,69.9,0,0,0,1,0
21035,40,1,62000,0,0,0,32.1,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,360,33.9,0,0,1,0,0
21045,32,0,30000,0,0,0,53.7,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,55,18.9,0,1,0,0,0
21052,56,1,50000,0,0,0,18.4,0,0,0.0,0,0,1,0,0,0,0,1,0,201000.0,115,14.9,0,0,0,1,0
21062,33,1,35000,0,0,0,13.4,0,0,0.0,0,0,1,0,0,0,1,0,0,52000.0,353,33.9,0,0,1,0,0
21098,48,0,70000,0,0,0,29.6,0,0,0.0,0,0,1,0,0,0,0,1,0,90000.0,55,14.9,0,0,0,1,0
21099,39,1,54000,0,0,0,54.7,0,0,0.0,0,0,1,0,0,0,0,1,0,60001.0,326,31.9,0,0,1,0,0
21120,30,0,120000,0,0,0,90.4,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,399,14.9,0,0,0,1,0
21137,42,0,106000,0,0,0,77.6,0,1,623999.94,60,0,1,0,0,0,0,1,0,100000.0,36,25.9,0,1,0,0,0
21145,52,1,64000,0,0,0,43.0,0,0,0.0,0,0,1,0,0,0,1,0,0,200000.0,147,14.9,0,0,0,1,0
21157,43,0,150000,0,0,0,29.3,0,0,0.0,0,0,1,0,0,1,0,0,0,150000.0,357,31.9,0,0,1,0,0
21163,38,0,150000,0,0,0,15.6,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,56,14.9,0,0,0,1,0
21331,36,1,50000,0,0,0,75.0,0,0,0.0,0,0,2,0,0,0,0,1,0,90000.0,56,14.9,0,0,0,1,0
21331,36,1,50000,0,0,0,75.0,0,0,0.0,0,0,2,0,0,0,0,1,0,50000.0,324,31.9,0,0,1,0,0
21364,24,0,50000,0,0,0,71.8,0,1,135300.0,12,0,1,0,0,0,0,1,0,30000.0,327,31.9,0,0,1,0,0
21373,39,1,85000,0,0,0,46.6,0,1,420174.6,60,0,1,0,0,0,0,1,0,30000.0,287,31.9,0,0,1,0,0
21395,34,0,220000,0,0,0,44.0,0,0,0.0,0,0,2,0,0,0,1,0,0,75000.0,85,31.9,0,0,1,0,0
21395,34,0,220000,0,0,0,44.0,0,0,0.0,0,0,2,0,0,0,1,0,0,120001.0,55,14.9,0,0,0,1,0
21410,40,0,120000,0,0,0,54.1,0,1,954998.81,60,0,1,0,0,0,0,1,0,75000.0,56,28.9,0,0,0,0,1
21412,36,1,62000,0,0,0,85.2,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,329,31.9,0,0,1,0,0
21426,51,0,98000,0,0,0,46.7,0,1,299998.38,36,0,1,0,0,0,0,1,0,300000.0,55,34.9,0,0,0,1,0
21430,35,0,140000,0,0,0,72.1,0,0,0.0,0,0,1,0,0,0,0,0,1,75001.0,329,31.9,0,0,1,0,0
21455,69,1,34000,0,0,0,56.6,0,0,0.0,0,0,1,0,0,0,0,1,0,29000.0,275,31.9,0,0,1,0,0
21470,53,0,90000,0,0,0,23.8,0,0,0.0,0,0,1,0,0,0,0,1,0,245000.0,297,31.9,0,0,1,0,0
21478,31,0,150000,0,0,0,82.2,0,0,0.0,0,0,1,0,0,1,0,0,0,75000.0,328,31.9,0,0,1,0,0
21483,32,1,84000,0,0,0,32.5,0,0,0.0,0,0,1,0,0,1,0,0,0,46000.0,329,31.9,0,0,1,0,0
21502,52,0,120000,0,0,0,49.7,0,1,1499999.62,60,0,1,0,0,0,0,1,0,300000.0,68,33.9,0,0,1,0,0
21529,47,0,90000,0,0,0,41.5,0,0,0.0,0,0,1,0,0,0,0,1,0,160001.0,55,14.9,0,0,0,1,0
21539,55,0,35000,0,0,0,25.4,0,0,0.0,0,0,1,0,0,1,0,0,0,104000.0,117,14.9,0,0,0,1,0
21560,37,1,69500,0,0,0,14.6,0,0,0.0,0,0,1,0,0,0,0,1,0,44024.32,350,31.9,0,0,1,0,0
21563,28,0,100000,0,0,0,67.7,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,327,31.9,0,0,1,0,0
21573,30,1,140000,0,0,0,30.0,0,1,652000.0,36,0,1,0,0,0,0,1,0,201000.0,86,14.9,0,0,0,1,0
21583,44,1,90000,0,0,0,66.2,0,0,0.0,0,0,1,0,0,0,0,1,0,180000.0,357,33.9,0,0,1,0,0
21654,27,1,110000,0,0,0,37.8,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,359,31.9,0,0,1,0,0
21683,35,1,30000,0,0,0,62.2,0,0,0.0,0,0,1,0,0,0,0,1,0,50001.0,310,31.9,0,0,1,0,0
21686,41,0,145000,0,0,0,60.0,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,359,33.9,0,0,1,0,0
21687,51,0,54000,0,0,0,32.3,0,0,0.0,0,0,1,0,0,0,0,0,1,160000.0,146,24.9,0,0,0,1,0
21735,51,0,74000,0,0,0,32.5,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,55,18.9,0,1,0,0,0
21759,45,1,150000,0,0,0,56.2,0,0,0.0,0,0,1,0,0,0,0,1,0,194000.0,358,31.9,0,0,1,0,0
21823,59,0,120000,0,0,0,74.0,0,1,1065999.87,60,0,1,0,0,0,0,1,0,50000.0,146,69.9,0,0,0,1,0
21832,42,1,135000,0,0,0,47.2,0,0,0.0,0,0,1,0,0,0,0,1,0,40500.0,353,33.9,0,0,1,0,0
21839,27,1,60000,0,0,0,39.2,0,0,0.0,0,0,1,0,0,0,0,1,0,175001.0,329,31.9,0,0,1,0,0
21843,54,0,120000,0,0,0,34.1,0,0,0.0,0,0,1,0,0,0,0,1,0,105000.0,55,14.9,0,0,0,1,0
21863,35,1,70000,0,0,0,102.2,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,146,14.9,0,0,0,1,0
21865,52,0,100000,0,0,0,30.7,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,115,14.9,0,0,0,1,0
21866,41,1,59000,0,0,0,74.1,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,358,33.9,0,0,1,0,0
21872,49,1,40000,0,0,0,49.0,0,0,0.0,0,0,1,0,0,0,0,1,0,10894.0,55,31.9,0,0,0,1,0
21889,33,0,50000,0,0,0,17.1,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,361,31.9,0,0,1,0,0
21911,34,0,80000,0,0,0,74.6,0,0,0.0,0,0,1,0,0,0,0,1,0,75001.0,361,31.9,0,0,1,0,0
21917,35,1,85000,0,0,0,102.3,0,0,0.0,0,0,1,0,0,0,0,1,0,205001.0,327,31.9,0,0,1,0,0
21918,43,0,30000,0,0,0,32.8,0,0,0.0,0,0,1,0,0,0,0,1,0,201000.0,198,27.9,0,0,1,0,0
21920,41,0,150000,0,0,0,22.6,0,0,0.0,0,0,1,0,0,0,0,1,0,250000.0,326,31.9,0,0,1,0,0
21937,56,0,31600,0,0,0,16.5,0,0,0.0,0,0,1,0,0,0,0,1,0,62000.0,329,31.9,0,0,1,0,0
21938,47,1,300000,0,0,0,30.6,0,1,699482.0,60,0,1,0,0,0,0,1,0,100000.0,328,31.9,0,0,1,0,0
21939,35,1,50000,0,0,0,50.9,0,0,0.0,0,0,1,0,0,0,0,1,0,300000.0,55,14.9,0,0,0,1,0
21947,37,1,105000,0,0,0,74.2,0,0,0.0,0,0,1,0,0,0,0,1,0,285001.0,228,31.9,0,0,1,0,0
21965,30,0,346500,0,0,0,77.6,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,440,14.9,0,0,0,1,0
21974,51,1,268000,0,0,0,68.7,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,328,31.9,0,0,1,0,0
21977,45,1,42000,0,0,0,60.3,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,49,18.9,0,1,0,0,0
22023,56,1,30000,0,0,0,76.8,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,147,69.9,0,0,0,1,0
22053,28,1,80000,0,0,0,56.8,0,1,7470.65,6,0,1,0,0,0,0,1,0,180000.0,55,14.9,0,0,0,1,0
22074,46,1,40000,0,0,0,46.2,0,0,0.0,0,0,2,0,0,1,0,0,0,110000.0,117,14.9,0,0,0,1,0
22074,46,1,40000,0,0,0,46.2,0,0,0.0,0,0,2,0,0,1,0,0,0,30000.0,115,33.9,0,0,1,0,0
22092,57,0,120000,0,0,0,19.2,0,0,0.0,0,0,1,0,0,1,0,0,0,30000.0,324,31.9,0,0,1,0,0
22106,22,1,30000,0,0,0,23.4,0,0,0.0,0,0,1,0,0,0,1,0,0,10000.0,49,28.9,0,1,0,0,0
22107,36,0,40000,0,0,0,56.8,0,1,65000.0,48,0,1,0,0,0,1,0,0,50000.0,55,34.9,0,0,0,1,0
22114,51,1,100000,0,0,0,59.9,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,146,31.9,0,0,0,1,0
22123,33,1,78620,0,0,0,40.0,0,0,0.0,0,0,2,0,0,0,0,1,0,19000.0,57,20.9,0,1,0,0,0
22123,33,1,78620,0,0,0,40.0,0,0,0.0,0,0,2,0,0,0,0,1,0,160000.0,56,14.9,0,0,0,1,0
