CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,cards_delay_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,DELAY
3999,34,1,60000,0,0,0,65.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4000,39,0,100000,0,0,0,51.8,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4001,24,1,53000,0,0,0,17.9,0,1,78743.0,12,0,0,0,0,0,0,1,0,0,False
4004,48,1,50000,0,0,0,56.2,0,0,0.0,0,0,1,0,0,0,0,0,0,1,False
4005,44,0,150000,0,0,0,49.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4006,50,1,50000,0,0,0,34.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4011,24,1,60000,0,0,0,117.6,0,1,115705.0,60,1,0,0,0,0,1,0,0,0,True
4031,28,0,50000,0,0,0,52.7,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
4086,61,1,30000,0,0,0,8.5,0,1,23896.0,10,0,0,0,0,0,0,1,0,0,False
4095,51,1,70000,0,0,0,151.5,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
4102,35,1,100000,0,0,0,54.9,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
4102,35,1,100000,0,0,0,54.9,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
4143,46,1,40000,0,0,0,10.9,0,1,720000.0,60,0,2,0,0,0,0,0,1,0,False
4143,46,1,40000,0,0,0,10.9,0,1,720000.0,60,0,2,0,0,0,0,0,1,0,False
4194,63,1,46000,0,0,0,191.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4200,54,0,150000,0,0,0,44.0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4204,22,1,30000,0,0,0,22.4,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
4205,73,1,99000,0,0,0,10.6,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
4206,49,1,100000,0,0,0,17.6,0,1,446744.61,24,0,0,0,0,0,0,1,0,0,False
4207,48,0,120000,0,0,0,28.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
4223,21,1,50000,0,0,0,25.8,0,1,66340.1,18,0,0,0,0,0,0,1,0,0,False
4229,40,0,80000,0,0,0,42.2,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4243,28,1,35000,0,0,0,42.6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
4253,34,0,95000,0,0,0,57.3,0,1,526876.0,60,0,0,0,0,0,1,0,0,0,False
4258,58,1,41000,0,0,0,17.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
4265,31,1,90000,0,0,0,26.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
4266,46,1,53500,0,0,0,63.8,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4267,21,1,35000,0,0,0,39.3,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
4268,54,1,65000,0,0,0,129.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4278,37,1,108000,0,0,0,113.6,0,1,299999.0,36,0,0,0,0,0,0,1,0,0,False
4286,36,1,130000,0,0,0,16.1,0,0,0.0,0,0,1,0,0,0,0,0,0,1,False
4288,39,1,60000,0,0,0,15.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4289,62,0,63000,0,0,0,159.4,1,1,148128.0,24,2,0,0,0,0,1,0,0,0,True
4289,62,0,63000,0,0,0,159.4,1,1,148128.0,24,2,0,0,0,0,1,0,0,0,True
4295,46,0,53000,0,0,0,12.2,0,1,101799.0,24,0,0,0,0,0,1,0,0,0,False
4299,35,1,50000,0,0,0,18.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4313,37,1,45000,0,0,0,39.6,0,2,486785.44,60,0,0,0,0,0,1,0,0,0,False
4313,37,1,45000,0,0,0,39.6,0,2,486785.44,60,0,0,0,0,0,1,0,0,0,False
4320,38,1,68000,0,0,0,32.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4333,25,0,90000,0,0,0,87.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4339,27,0,150000,0,0,0,14.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4347,43,1,70000,0,0,0,36.5,1,1,82254.0,18,0,0,0,0,0,0,1,0,0,False
4347,43,1,70000,0,0,0,36.5,1,1,82254.0,18,0,0,0,0,0,0,1,0,0,False
4374,35,1,115000,0,0,0,34.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4419,53,1,47000,0,0,0,38.4,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4422,44,0,280000,0,0,0,24.5,0,0,0.0,0,0,1,1,0,0,0,0,1,0,True
4431,52,1,50000,0,0,0,42.4,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
4432,70,1,60600,0,0,0,34.9,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
4432,70,1,60600,0,0,0,34.9,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
4438,49,0,100000,0,0,0,15.7,0,0,0.0,0,0,2,0,0,0,0,0,0,1,False
4438,49,0,100000,0,0,0,15.7,0,0,0.0,0,0,2,0,0,0,0,0,0,1,False
4449,25,1,35000,0,0,0,49.0,0,1,173550.0,36,0,0,0,0,0,1,0,0,0,False
4450,22,1,95000,0,0,0,11.2,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
4456,27,1,50000,0,0,0,18.4,0,1,75688.0,24,0,0,0,0,0,1,0,0,0,False
4461,54,1,30000,0,0,0,22.3,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4463,48,1,40000,0,0,0,12.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
4464,26,0,35000,0,0,0,60.8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
4466,48,1,75000,0,0,0,105.1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
4468,31,0,100000,0,0,0,6.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4473,52,0,85000,0,0,0,28.9,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4476,33,1,50000,0,0,0,36.7,0,0,0.0,0,0,1,1,0,0,1,0,0,0,True
4479,31,0,40000,0,0,0,73.2,0,1,2000000.0,48,0,0,0,0,0,0,0,1,0,False
4485,34,0,50000,0,0,0,13.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4487,32,1,55000,0,0,0,40.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4489,40,1,120000,0,0,0,48.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4491,31,0,140000,0,0,0,87.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4522,50,1,95000,0,0,0,23.3,0,1,60005.0,24,0,0,0,0,0,0,0,0,1,False
4529,39,0,115000,0,0,0,90.4,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4535,46,1,73200,0,0,0,41.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4540,27,1,35000,0,0,0,84.9,0,1,299001.0,39,0,0,0,0,0,0,0,1,0,False
4560,53,0,65000,0,0,0,13.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4566,25,1,40000,0,0,0,57.2,0,1,29798.0,36,0,0,0,0,0,0,1,0,0,False
4570,58,1,20000,0,0,0,42.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4571,26,1,65000,0,0,0,25.4,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4575,37,1,100000,0,0,0,19.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4579,42,0,50000,0,0,0,70.0,0,1,23111.64,18,0,0,0,0,0,0,1,0,0,False
4585,34,1,46000,0,0,0,8.0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
4593,37,0,75000,0,0,0,6.9,1,0,0.0,13,1,0,0,0,0,1,0,0,0,True
4603,30,1,50000,0,0,0,12.0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4610,47,1,70000,0,0,0,109.9,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4621,23,1,70000,0,0,0,43.2,0,1,143592.0,24,0,0,0,0,0,0,1,0,0,False
4644,22,0,40000,0,0,0,16.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4645,29,1,50000,0,0,0,47.9,0,2,139850.0,48,0,0,0,0,0,1,0,0,0,False
4645,29,1,50000,0,0,0,47.9,0,2,139850.0,48,0,0,0,0,0,1,0,0,0,False
4647,56,0,115000,0,0,0,39.6,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4656,40,0,105000,0,0,0,96.4,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4695,49,0,80000,0,0,0,2.7,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4709,37,1,320000,0,0,0,27.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4713,36,1,80000,0,0,0,57.7,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4730,35,1,45000,0,0,0,62.6,0,1,459613.0,60,0,0,0,0,0,0,1,0,0,False
4731,37,0,190000,0,0,0,69.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4733,34,0,160000,0,0,0,38.7,0,1,1000000.0,60,0,1,0,0,0,0,0,1,0,False
4742,27,1,60000,0,0,0,32.1,0,1,206590.38,24,0,1,0,0,0,0,0,1,0,False
4746,45,1,97000,0,0,0,60.2,1,1,361861.76,60,0,0,0,0,0,0,0,1,0,False
4746,45,1,97000,0,0,0,60.2,1,1,361861.76,60,0,0,0,0,0,0,0,1,0,False
4750,47,1,60000,0,0,0,26.2,0,0,0.0,0,0,1,0,0,0,0,0,0,1,False
4752,40,0,160000,0,0,0,24.8,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
4754,27,0,150000,0,0,0,53.7,0,2,496600.53,36,0,0,0,0,0,0,0,1,0,False
4754,27,0,150000,0,0,0,53.7,0,2,496600.53,36,0,0,0,0,0,0,0,1,0,False
4757,38,1,75000,0,0,0,36.3,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
4758,31,1,192000,0,0,0,40.1,0,2,497181.15,60,0,1,0,0,0,0,0,1,0,False
4758,31,1,192000,0,0,0,40.1,0,2,497181.15,60,0,1,0,0,0,0,0,1,0,False
4766,36,1,130000,0,0,0,10.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
4775,32,1,35000,0,0,0,61.3,0,1,109291.0,59,0,0,0,0,0,0,0,0,1,False
4797,31,1,60000,0,0,0,65.9,0,0,0.0,0,0,1,1,0,0,0,0,1,0,True
5007,29,1,150000,0,0,0,60.9,0,2,1122000.0,60,0,1,1,0,0,0,0,1,0,True
5007,29,1,150000,0,0,0,60.9,0,2,1122000.0,60,0,1,1,0,0,0,0,1,0,True
5108,33,1,35000,0,0,0,88.1,1,0,0.0,39,1,0,0,0,0,0,0,1,0,True
5173,54,1,50000,0,0,0,49.6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
5189,47,1,45000,0,0,0,80.1,0,1,86999.0,36,0,0,0,0,0,1,0,0,0,False
5190,29,1,60000,0,0,0,56.3,0,1,337480.0,36,0,0,0,0,0,0,1,0,0,False
5197,51,0,45000,0,0,0,50.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5229,49,1,25000,0,0,0,9.6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
5233,33,1,65000,0,0,0,65.9,0,1,1499999.62,60,0,0,0,0,0,0,0,1,0,False
5234,24,1,32000,0,0,0,38.9,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
5235,34,0,140000,0,0,0,29.7,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
5236,39,0,100000,0,0,0,47.0,0,1,409224.0,60,0,1,0,0,0,0,0,1,0,False
5249,36,1,60000,0,0,0,32.6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
5252,40,0,50000,0,0,0,24.2,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
5253,23,1,138000,0,0,0,934.2,0,1,43997.0,36,0,0,0,0,0,0,0,1,0,False
5257,36,0,130000,0,0,0,25.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5262,52,0,40000,0,0,0,33.9,0,1,38505.45,12,0,0,0,0,0,1,0,0,0,False
5263,43,1,51000,0,0,0,57.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5264,40,1,112000,0,0,0,16.3,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
5268,47,1,60000,0,0,0,12.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
5270,50,1,80000,0,0,0,64.4,0,1,125366.0,24,0,1,0,0,0,0,0,1,0,False
5272,35,1,50000,0,0,0,35.1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
5273,32,1,99000,0,0,0,32.9,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
5292,40,1,40000,0,0,0,43.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
5294,47,1,60000,0,0,0,12.9,0,1,50426.0,6,0,0,0,0,0,0,1,0,0,False
5308,57,0,250000,0,0,0,59.8,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
5308,57,0,250000,0,0,0,59.8,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
5335,34,0,250000,0,0,0,69.1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
5341,45,1,50000,0,0,0,39.6,0,1,29898.0,36,0,0,0,0,0,0,0,0,1,False
5362,37,1,40000,0,0,0,235.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5372,30,1,240000,0,0,0,67.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5392,50,0,100000,0,0,0,23.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5416,29,1,55000,0,0,0,33.1,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
5420,45,0,130000,0,0,0,87.2,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
5421,39,0,110000,0,0,0,66.6,0,1,999999.36,60,0,0,0,0,0,0,0,1,0,False
5424,61,1,30000,0,0,0,74.7,0,1,200000.0,60,0,0,0,0,0,0,1,0,0,False
5441,23,1,45000,0,0,0,45.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5443,32,0,55000,0,0,0,27.1,0,1,78549.0,18,0,0,0,0,0,1,0,0,0,False
5451,44,1,77000,0,0,0,42.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5460,29,0,45000,0,0,0,63.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
5471,55,1,40000,0,0,0,0.1,0,0,0.0,0,0,1,1,0,0,0,0,1,0,True
5488,55,1,85000,0,0,0,48.3,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
5491,66,1,81000,0,0,0,41.4,0,0,0.0,0,0,1,1,0,0,0,0,1,0,True
5512,31,1,60000,0,0,0,97.3,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
5515,29,1,50000,0,0,0,114.7,0,1,189227.52,24,0,0,0,0,0,0,0,1,0,False
5542,51,1,80000,0,0,0,59.6,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5552,36,1,31000,0,0,0,34.7,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
5553,35,0,45000,0,0,0,69.8,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5574,46,1,100000,0,0,0,53.7,0,1,818790.0,60,0,0,0,0,0,0,0,1,0,False
5595,58,1,50000,0,0,0,5.1,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5601,56,0,80000,0,0,0,64.1,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
5601,56,0,80000,0,0,0,64.1,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
5624,53,0,50000,0,0,0,11.8,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
5624,53,0,50000,0,0,0,11.8,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
5632,76,1,55000,0,0,0,86.1,1,1,136458.0,24,2,0,0,1,0,0,0,0,0,True
5632,76,1,55000,0,0,0,86.1,1,1,136458.0,24,2,0,0,1,0,0,0,0,0,True
5657,33,0,100000,0,0,0,35.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5686,30,1,45000,0,0,0,19.4,1,0,0.0,12,0,0,0,0,0,1,0,0,0,False
5693,55,1,30000,0,0,0,29.3,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5697,67,1,79000,0,0,0,7.2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5701,53,0,90000,0,0,0,54.1,0,1,126464.0,36,0,0,0,0,0,0,0,1,0,False
5720,43,1,36000,0,0,0,248.7,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
5734,42,1,20000,0,0,0,75.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5737,43,1,75000,0,0,0,69.8,0,1,699590.37,60,0,0,0,0,0,0,1,0,0,False
5769,28,1,80000,0,0,0,21.0,0,0,0.0,0,0,1,1,0,0,0,0,1,0,True
5779,23,1,49000,0,0,0,48.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
5782,55,0,50000,0,0,0,29.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5786,35,0,70000,0,0,0,108.2,0,1,299998.38,36,0,0,0,0,0,0,0,0,1,False
5791,49,0,25000,0,0,0,18.7,0,1,55802.6,12,0,0,0,0,0,0,1,0,0,False
5815,34,1,65000,0,0,0,59.3,0,1,420000.0,60,0,0,0,0,0,0,0,1,0,False
5816,50,0,60000,0,0,0,22.9,0,0,0.0,0,0,1,0,0,0,0,0,1,0,False
5817,68,1,72000,0,0,0,107.8,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
5817,68,1,72000,0,0,0,107.8,0,0,0.0,0,0,2,0,0,0,0,0,1,0,False
5841,40,1,100000,0,0,0,40.3,0,1,1408000.0,48,1,0,0,0,0,1,0,0,0,True
5967,26,1,35000,0,0,0,22.2,1,0,0.0,10,1,0,0,0,0,0,1,0,0,True
6556,21,0,35000,0,0,0,13.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6559,30,1,130000,0,0,0,48.3,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6560,24,0,22700,0,0,0,8.0,0,1,77148.0,36,0,0,0,0,0,0,1,0,0,False
6564,23,0,50000,0,0,0,56.4,0,1,62397.0,24,0,0,0,0,0,0,1,0,0,False
6565,25,0,25000,0,0,0,4.4,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6569,30,1,60000,0,0,0,8.7,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6570,23,0,40000,0,0,0,14.4,0,1,78425.03,24,0,0,0,0,0,0,1,0,0,False
6574,22,0,27000,0,0,0,24.8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6578,24,1,45000,0,0,0,40.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6586,63,1,75000,0,0,0,23.2,0,2,283674.8,59,0,0,0,1,0,0,0,0,0,False
6586,63,1,75000,0,0,0,23.2,0,2,283674.8,59,0,0,0,1,0,0,0,0,0,False
6588,42,0,30000,0,0,0,13.2,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6591,39,1,50000,0,0,0,46.4,0,0,0.0,0,0,1,1,1,0,0,0,0,0,True
6595,21,1,85000,0,0,0,21.2,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6599,53,0,150000,0,0,0,31.7,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
6603,22,0,40000,0,0,0,30.1,0,1,72248.0,24,0,0,0,0,0,0,1,0,0,False
6606,61,0,43000,0,0,0,66.5,0,1,15911.31,15,0,0,0,0,0,1,0,0,0,False
6607,24,1,65000,0,0,0,45.7,0,1,148700.0,24,0,0,0,0,0,1,0,0,0,False
6608,31,0,40000,0,0,0,11.3,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6609,28,1,45000,0,0,0,49.8,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6617,36,0,115000,0,0,0,34.8,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
6621,49,1,54000,0,0,0,21.8,0,0,0.0,0,0,1,1,0,0,0,1,0,0,True
6627,23,1,45000,0,0,0,45.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6640,47,1,35000,0,0,0,79.5,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
6641,21,1,45000,0,0,0,13.9,0,1,76949.0,24,0,0,0,0,0,0,1,0,0,False
6643,23,0,110000,0,0,0,56.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6651,55,1,35000,0,0,0,39.1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6652,51,0,25000,0,0,0,16.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6662,32,1,100000,0,0,0,106.5,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6666,32,1,100000,0,0,0,12.9,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6673,23,0,50000,0,0,0,44.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6677,44,1,135000,0,0,0,127.7,0,1,474880.0,36,0,0,0,0,0,1,0,0,0,False
6678,23,0,90000,0,0,0,25.6,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6683,24,0,50000,0,0,0,39.3,0,1,120977.6,12,0,0,0,0,0,1,0,0,0,False
6687,37,1,160000,0,0,0,36.2,0,2,331536.75,36,0,0,0,0,0,1,0,0,0,False
6687,37,1,160000,0,0,0,36.2,0,2,331536.75,36,0,0,0,0,0,1,0,0,0,False
6690,73,0,110000,0,0,0,39.2,0,0,0.0,0,0,0,0,1,0,0,0,0,0,False
6700,25,1,40000,0,0,0,11.6,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6717,25,1,50000,0,0,0,8.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6731,22,0,90000,0,0,0,50.7,0,2,284999.36,36,0,0,0,0,0,0,1,0,0,False
6731,22,0,90000,0,0,0,50.7,0,2,284999.36,36,0,0,0,0,0,0,1,0,0,False
6734,26,1,70000,0,0,0,28.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6741,40,1,115000,0,0,0,83.1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6743,25,1,45000,0,0,0,40.5,0,1,274540.0,59,0,0,0,0,0,0,1,0,0,False
6744,36,1,105000,0,0,0,93.2,0,1,134490.0,12,0,0,0,0,0,1,0,0,0,False
6745,24,0,20000,0,0,0,26.8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6757,48,1,160000,1,2,0,44.1,0,0,0.0,0,0,2,0,0,0,0,1,0,0,False
6757,48,1,160000,1,2,0,44.1,0,0,0.0,0,0,2,0,0,0,0,1,0,0,False
6762,38,1,44000,0,0,0,65.4,0,1,149999.24,36,0,1,0,0,0,0,1,0,0,False
6764,50,0,85000,0,0,0,25.4,0,1,84240.0,36,0,0,0,0,0,0,1,0,0,False
6768,22,1,130000,0,0,0,61.7,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
6775,37,1,45000,0,0,0,25.8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6790,22,0,90000,0,0,0,13.2,0,1,96610.0,24,0,0,0,0,0,0,1,0,0,False
6795,25,0,50000,0,0,0,45.6,0,0,0.0,0,0,1,0,0,0,0,1,0,0,False
6799,33,1,100000,0,0,0,50.2,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6804,23,1,50000,0,0,0,13.0,0,1,73665.87,24,0,0,0,0,0,1,0,0,0,False
6811,46,1,90000,0,0,0,4.9,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6813,22,1,150000,0,0,0,30.7,0,3,510408.1,36,3,0,0,0,0,0,1,0,0,True
6813,22,1,150000,0,0,0,30.7,0,3,510408.1,36,3,0,0,0,0,0,1,0,0,True
6813,22,1,150000,0,0,0,30.7,0,3,510408.1,36,3,0,0,0,0,0,1,0,0,True
6814,54,0,450000,0,0,0,3.2,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6817,29,1,45000,0,0,0,49.3,0,1,35000.0,24,0,0,0,0,0,1,0,0,0,False
6819,40,0,300000,0,0,0,11.1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6826,50,1,45000,0,0,0,28.8,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
6827,39,0,90000,0,0,0,52.7,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6832,37,1,30000,0,0,0,33.4,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6843,22,1,60000,0,0,0,30.8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6845,27,0,45000,0,0,0,43.4,0,1,148377.6,24,0,0,0,0,0,0,1,0,0,False
6846,27,1,45000,0,0,0,18.7,0,1,74748.1,24,0,0,0,0,0,1,0,0,0,False
6871,55,0,100000,0,0,0,58.2,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6876,49,0,60000,0,0,0,59.5,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6891,45,1,165000,0,0,0,66.4,0,0,0.0,0,0,1,0,0,0,0,0,0,1,False
6892,73,1,40000,0,0,0,34.8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6895,31,1,73000,0,0,0,30.6,0,2,171227.0,24,0,0,0,0,0,0,0,0,1,False
6895,31,1,73000,0,0,0,30.6,0,2,171227.0,24,0,0,0,0,0,0,0,0,1,False
6905,33,1,40000,0,0,0,176.6,0,0,0.0,0,0,1,0,0,0,1,0,0,0,False
6908,22,0,70000,0,0,0,41.9,0,1,140224.0,36,0,0,0,0,0,0,1,0,0,False
6909,63,1,27000,0,0,0,49.6,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
6929,22,1,60000,0,0,0,26.2,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6933,29,0,60000,0,0,0,51.6,0,1,33798.0,24,0,0,0,0,0,1,0,0,0,False
6934,46,1,45000,0,0,0,47.4,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6936,43,1,45000,0,0,0,17.6,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6938,22,1,50000,0,0,0,16.8,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6943,23,1,45000,0,0,0,16.3,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6961,28,0,120000,0,0,0,8.7,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6963,52,0,70000,0,0,0,20.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6967,41,1,50000,0,0,0,76.6,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6968,43,1,85000,0,0,0,34.2,0,0,0.0,0,0,0,0,0,0,0,0,0,1,False
6971,36,1,70000,0,0,0,46.6,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6979,37,1,80000,0,0,0,4.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,False
6983,21,0,50000,0,0,0,25.5,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6989,22,1,22000,0,0,0,8.4,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6994,23,0,80000,0,0,0,9.9,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
6995,30,0,70000,0,0,0,32.1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,False
