CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,cards_delay_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,TERM,ORIG_AMOUNT,CURR_RATE_NVAL,delay,CT_501,CT_503,CT_506,CT_704,CT_705,CT_707,CT_708,CT_709,PC_GP Cross-Sale,PC_GP Direct,PC_GP External Refinance,PC_GP Refinance,PC_GP Top-Up,PC_Promo Beneficial Installment Loan,PC_Promo Rate Installment Loan,PC_Standard Installment Loan
6606,61,0,43000,0,0,0,66.5,0,1,15911.31,15,0,0,0,0,0,1,0,0,0,15,15911.31,21.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6607,24,1,65000,0,0,0,45.7,0,1,148700.0,24,0,0,0,0,0,1,0,0,0,24,148700.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6641,21,1,45000,0,0,0,13.9,0,1,76949.0,24,0,0,0,0,0,0,1,0,0,24,76949.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6677,44,1,135000,0,0,0,127.7,0,1,474880.0,36,0,0,0,0,0,1,0,0,0,36,474880.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6683,24,0,50000,0,0,0,39.3,0,1,120977.6,12,0,0,0,0,0,1,0,0,0,12,120977.6,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6687,37,1,160000,0,0,0,36.2,0,2,331536.75,36,0,0,0,0,0,1,0,0,0,36,299997.75,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6687,37,1,160000,0,0,0,36.2,0,2,331536.75,36,0,0,0,0,0,1,0,0,0,24,31539.0,14.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6731,22,0,90000,0,0,0,50.7,0,2,284999.36,36,0,0,0,0,0,0,1,0,0,36,149999.36,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6731,22,0,90000,0,0,0,50.7,0,2,284999.36,36,0,0,0,0,0,0,1,0,0,24,135000.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6743,25,1,45000,0,0,0,40.5,0,1,274540.0,59,0,0,0,0,0,0,1,0,0,59,274540.0,14.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6744,36,1,105000,0,0,0,93.2,0,1,134490.0,12,0,0,0,0,0,1,0,0,0,12,134490.0,24.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6762,38,1,44000,0,0,0,65.4,0,1,149999.24,36,0,1,0,0,0,0,1,0,0,36,149999.24,15.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6764,50,0,85000,0,0,0,25.4,0,1,84240.0,36,0,0,0,0,0,0,1,0,0,36,84240.0,11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6790,22,0,90000,0,0,0,13.2,0,1,96610.0,24,0,0,0,0,0,0,1,0,0,24,96610.0,12.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6804,23,1,50000,0,0,0,13.0,0,1,73665.87,24,0,0,0,0,0,1,0,0,0,24,73665.87,15.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6813,22,1,150000,0,0,0,30.7,0,3,510408.1,36,2,0,0,0,0,0,1,0,0,36,405000.0,10.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6813,22,1,150000,0,0,0,30.7,0,3,510408.1,36,2,0,0,0,0,0,1,0,0,24,25399.0,27.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6813,22,1,150000,0,0,0,30.7,0,3,510408.1,36,2,0,0,0,0,0,1,0,0,24,80009.1,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6817,29,1,45000,0,0,0,49.3,0,1,35000.0,24,0,0,0,0,0,1,0,0,0,24,35000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6845,27,0,45000,0,0,0,43.4,0,1,148377.6,24,0,0,0,0,0,0,1,0,0,24,148377.6,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6846,27,1,45000,0,0,0,18.7,0,1,74748.1,24,0,0,0,0,0,1,0,0,0,24,74748.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6895,31,1,73000,0,0,0,30.6,0,2,171227.0,24,0,0,0,0,0,0,0,0,1,24,85588.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6895,31,1,73000,0,0,0,30.6,0,2,171227.0,24,0,0,0,0,0,0,0,0,1,24,85639.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6908,22,0,70000,0,0,0,41.9,0,1,140224.0,36,0,0,0,0,0,0,1,0,0,36,140224.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6933,29,0,60000,0,0,0,51.6,0,1,33798.0,24,0,0,0,0,0,1,0,0,0,24,33798.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7019,23,0,45000,0,0,0,18.9,0,1,83993.06,24,0,0,0,0,0,0,1,0,0,24,83993.06,12.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7027,51,1,80000,0,0,0,70.7,0,1,70151.0,24,0,0,0,0,0,1,0,0,0,24,70151.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7029,22,1,42000,0,0,0,48.9,0,2,184758.0,24,0,1,0,0,0,0,0,1,0,24,161000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7029,22,1,42000,0,0,0,48.9,0,2,184758.0,24,0,1,0,0,0,0,0,1,0,24,23758.0,12.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7035,22,0,50000,0,0,0,24.7,0,1,76724.48,12,0,0,0,0,0,0,1,0,0,12,76724.48,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7042,45,1,80000,0,0,0,28.9,0,1,55000.0,24,0,0,0,0,0,0,1,0,0,24,55000.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7056,21,1,35000,0,0,0,22.9,0,1,97884.14,24,0,0,0,0,0,0,1,0,0,24,97884.14,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7092,21,1,35000,0,0,0,63.8,0,1,252999.2,36,0,0,0,0,0,1,0,0,0,36,252999.2,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7116,27,1,35000,0,0,0,68.3,0,1,21999.0,6,0,0,0,0,0,0,1,0,0,6,21999.0,16.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7148,42,0,123000,0,0,0,25.5,0,1,836999.12,84,0,0,0,0,0,1,0,0,0,84,836999.12,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7149,26,0,97000,0,0,0,18.0,0,1,97682.0,24,0,0,0,0,0,0,1,0,0,24,97682.0,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7188,47,0,130000,0,0,0,4.1,0,1,1499999.62,60,0,0,0,0,0,0,1,0,0,60,1499999.62,18.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7208,25,1,38000,0,0,0,76.9,0,1,131085.0,24,0,0,0,0,0,0,1,0,0,24,131085.0,8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7244,56,0,35000,0,0,0,41.6,0,1,23999.0,24,0,1,0,0,0,0,0,0,1,24,23999.0,15.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7252,39,1,60000,0,0,0,21.0,0,1,94353.2,24,0,0,0,0,0,0,1,0,0,24,94353.2,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7257,47,0,50000,0,0,0,115.8,0,1,1006000.0,59,0,0,0,0,0,1,0,0,0,59,1006000.0,23.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7275,34,1,50000,0,0,0,18.1,0,1,299998.72,24,0,0,0,0,0,1,0,0,0,24,299998.72,14.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7285,24,0,65000,0,0,0,52.7,0,1,97349.0,18,0,0,0,0,0,0,1,0,0,18,97349.0,14.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7288,23,0,28000,0,0,0,11.2,0,1,68178.0,24,0,0,0,0,0,0,1,0,0,24,68178.0,13.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7303,21,1,35000,0,0,0,54.4,0,1,18891.0,18,0,0,0,0,0,0,1,0,0,18,18891.0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7362,55,1,51000,0,0,0,30.2,0,1,86444.0,24,0,0,0,0,0,0,1,0,0,24,86444.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7364,70,1,34000,0,0,0,67.9,0,1,206999.94,24,0,0,0,0,0,0,0,0,1,24,206999.94,14.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7375,49,1,60000,0,0,0,62.8,0,1,53534.0,24,0,0,0,0,0,1,0,0,0,24,53534.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7408,37,0,35000,0,0,0,218.9,0,1,65158.63,24,0,0,0,0,0,1,0,0,0,24,65158.63,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7478,21,1,40000,0,0,0,40.7,0,2,197930.22,36,0,0,0,0,0,0,1,0,0,36,128896.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7478,21,1,40000,0,0,0,40.7,0,2,197930.22,36,0,0,0,0,0,0,1,0,0,24,69034.22,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7504,35,0,55000,0,0,0,51.7,0,1,158999.68,24,0,1,0,0,0,0,1,0,0,24,158999.68,15.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7551,21,1,40000,0,0,0,18.9,0,1,89348.1,24,0,0,0,0,0,0,1,0,0,24,89348.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7563,27,1,100000,0,0,0,22.4,0,1,83408.1,24,0,0,0,0,0,1,0,0,0,24,83408.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7569,24,1,45000,0,0,0,76.8,0,1,699480.6,60,0,0,0,0,0,1,0,0,0,60,699480.6,15.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7581,31,1,150000,0,0,0,142.1,0,1,299999.0,36,0,0,0,0,0,0,1,0,0,36,299999.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7611,57,1,410000,0,0,0,40.3,0,2,654999.85,36,0,1,1,0,0,0,0,1,0,36,385000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7611,57,1,410000,0,0,0,40.3,0,2,654999.85,36,0,1,1,0,0,0,0,1,0,36,269999.85,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7615,34,0,60000,0,0,0,31.0,0,1,41389.0,18,0,0,0,0,0,0,1,0,0,18,41389.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7616,24,1,40000,0,0,0,5.2,0,1,198000.0,48,0,0,0,0,0,0,0,0,1,48,198000.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7648,57,1,20000,0,0,0,70.9,0,1,65998.0,24,0,0,0,0,0,0,0,0,1,24,65998.0,15.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7716,39,1,80000,0,0,0,26.7,0,1,136605.0,24,0,0,0,0,0,1,0,0,0,24,136605.0,12.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7756,22,1,30000,0,0,0,53.9,0,1,299997.72,84,0,0,0,0,0,0,1,0,0,84,299997.72,27.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7802,40,1,100000,0,0,0,73.1,0,1,386724.8,36,0,1,0,0,0,0,0,1,0,36,386724.8,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7822,42,1,57000,0,0,0,29.3,0,1,50759.49,18,0,0,0,0,0,1,0,0,0,18,50759.49,20.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7863,69,1,40000,0,0,0,33.8,1,0,0.0,39,0,0,0,0,0,0,0,1,0,39,91116.4,22.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7864,42,1,45000,0,0,0,43.6,0,1,70198.0,24,0,0,0,0,0,1,0,0,0,24,70198.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7866,35,1,34000,0,0,0,71.3,0,1,100000.0,24,0,1,0,0,0,0,0,1,0,24,100000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7882,24,0,50000,0,0,0,46.7,0,1,10198.0,36,0,1,0,0,0,0,0,1,0,36,10198.0,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7900,38,1,50000,0,0,0,89.3,0,1,183300.0,60,0,0,0,0,0,1,0,0,0,60,183300.0,14.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7913,23,0,40000,0,0,0,49.6,0,1,33999.0,12,0,0,0,0,0,1,0,0,0,12,33999.0,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7915,48,1,120000,0,0,0,131.4,0,1,680999.06,59,0,0,0,0,0,0,1,0,0,59,680999.06,10.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7948,49,1,120000,0,0,0,38.1,0,1,400000.0,59,0,0,0,0,0,0,1,0,0,59,400000.0,22.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7952,65,1,60000,0,0,0,36.8,1,1,95504.0,18,0,0,0,0,0,0,1,0,0,18,95504.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7952,65,1,60000,0,0,0,36.8,1,1,95504.0,18,0,0,0,0,0,0,1,0,0,12,88740.0,26.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8017,50,1,30000,0,0,0,68.4,0,1,58324.0,24,0,0,0,0,0,1,0,0,0,24,58324.0,18.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8051,48,0,95000,0,0,0,48.8,0,1,1100000.0,59,0,1,0,0,0,1,0,0,0,59,1100000.0,17.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8069,31,0,80000,0,0,0,44.9,0,1,104108.0,24,0,0,0,0,0,0,1,0,0,24,104108.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8097,22,1,45000,0,0,0,8.5,0,1,45647.0,18,0,0,0,0,0,0,1,0,0,18,45647.0,14.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8135,22,1,60000,0,0,0,31.4,0,1,54096.0,24,0,0,0,0,0,0,1,0,0,24,54096.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8167,30,1,95000,0,0,0,24.7,0,1,275600.0,60,0,0,0,0,0,1,0,0,0,60,275600.0,14.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8171,22,1,25000,0,0,0,20.5,0,1,80999.0,24,0,0,0,0,0,0,1,0,0,24,80999.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8308,35,0,50600,0,0,0,88.6,0,1,70000.0,48,0,0,0,0,0,0,1,0,0,48,70000.0,29.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8333,27,1,70000,0,0,0,105.4,0,2,289682.76,36,0,0,0,0,0,1,0,0,0,36,231280.0,13.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8333,27,1,70000,0,0,0,105.4,0,2,289682.76,36,0,0,0,0,0,1,0,0,0,20,58402.76,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8375,47,0,90000,0,0,0,40.8,1,0,0.0,12,0,0,0,0,0,0,1,0,0,12,26679.08,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8380,46,1,40000,0,0,0,35.6,0,1,80000.0,48,0,0,0,0,0,1,0,0,0,48,80000.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8472,26,1,130000,0,0,0,72.9,0,1,999999.98,60,0,1,0,0,0,0,0,1,0,60,999999.98,10.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8483,22,1,30000,0,0,0,5.6,0,1,35999.1,24,0,0,0,0,0,0,1,0,0,24,35999.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8486,22,1,100000,0,0,0,24.6,0,1,97640.0,18,0,1,0,0,0,0,1,0,0,18,97640.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8532,46,1,45000,0,0,0,16.8,0,1,90466.62,36,0,1,0,0,0,0,0,1,0,36,90466.62,16.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8534,34,1,42000,0,0,0,117.0,0,1,86723.0,24,0,0,0,0,0,0,0,1,0,24,86723.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8556,36,1,60000,0,0,0,15.9,0,1,25249.0,12,0,0,0,0,0,0,0,0,1,12,25249.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8591,23,1,35000,0,0,0,13.6,0,1,68030.87,24,0,0,0,0,0,0,1,0,0,24,68030.87,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8618,39,0,12000,0,0,0,14.5,0,1,6783.85,12,0,0,0,0,0,1,0,0,0,12,6783.85,26.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8640,30,1,45000,0,0,0,15.7,0,1,332514.0,60,0,0,0,0,0,1,0,0,0,60,332514.0,14.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8692,28,0,36000,0,0,0,23.8,0,1,113563.0,24,0,0,0,0,0,0,1,0,0,24,113563.0,20.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8737,49,1,35000,0,0,0,32.3,0,1,111391.0,24,0,0,0,1,0,0,0,0,0,24,111391.0,10.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8742,36,1,56500,0,0,0,59.3,0,1,299997.75,36,0,0,0,0,0,0,1,0,0,36,299997.75,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8743,26,0,50000,0,0,0,10.6,0,1,55799.0,24,0,0,0,0,0,0,1,0,0,24,55799.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8755,33,1,80000,0,0,0,41.4,0,1,342566.4,48,0,1,0,0,0,0,0,1,0,48,342566.4,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8756,28,1,30000,0,0,0,24.9,0,1,31293.0,36,0,0,0,0,0,1,0,0,0,36,31293.0,15.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8809,22,1,99000,0,0,0,106.2,0,1,86357.2,24,0,0,0,0,0,0,1,0,0,24,86357.2,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8812,25,1,60000,0,0,0,78.1,0,1,61910.0,24,0,0,0,0,0,1,0,0,0,24,61910.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8859,31,1,83500,0,0,0,112.6,0,1,499998.78,36,0,0,0,0,0,1,0,0,0,36,499998.78,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8860,22,1,25000,0,0,0,37.8,0,1,145998.84,48,0,0,0,0,0,1,0,0,0,48,145998.84,16.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8863,21,1,90000,0,0,0,37.6,0,2,142907.32,24,0,0,0,0,0,0,1,0,0,24,125527.19,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8863,21,1,90000,0,0,0,37.6,0,2,142907.32,24,0,0,0,0,0,0,1,0,0,10,17380.13,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8884,42,1,65000,0,0,0,21.1,0,1,41749.0,12,0,0,0,0,0,1,0,0,0,12,41749.0,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8886,50,1,28000,0,0,0,19.1,0,1,32653.88,15,0,0,0,0,0,0,1,0,0,15,32653.88,20.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8906,25,1,35000,0,0,0,60.9,0,1,205613.0,36,0,0,0,0,0,1,0,0,0,36,205613.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8916,23,1,28000,0,0,0,17.9,0,1,79248.1,24,0,0,0,0,0,0,1,0,0,24,79248.1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8923,28,0,100000,0,0,0,22.3,0,1,98485.0,24,0,0,0,0,0,1,0,0,0,24,98485.0,12.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8960,22,1,70000,0,0,0,79.0,0,1,300569.6,36,0,1,0,0,0,0,1,0,0,36,300569.6,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9005,50,1,50000,0,0,0,25.7,0,1,74797.0,12,0,0,0,0,0,1,0,0,0,12,74797.0,14.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9029,52,1,110000,0,0,0,26.2,0,1,44395.35,6,0,0,0,0,0,1,0,0,0,6,44395.35,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9123,46,1,80000,0,0,0,31.5,0,1,63749.0,24,0,0,0,0,0,0,1,0,0,24,63749.0,12.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9166,68,1,19000,0,0,0,3.2,0,1,21872.0,24,0,0,0,0,0,1,0,0,0,24,21872.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9173,31,0,100000,0,0,0,38.1,0,1,103799.0,24,0,0,0,0,0,1,0,0,0,24,103799.0,13.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9225,57,1,57000,0,0,0,44.4,0,2,134588.0,12,0,0,0,0,0,0,1,0,0,12,92500.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9225,57,1,57000,0,0,0,44.4,0,2,134588.0,12,0,0,0,0,0,0,1,0,0,12,42088.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9239,36,1,100000,0,0,0,44.8,0,1,37693.57,18,0,1,0,0,0,1,0,0,0,18,37693.57,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9242,38,0,560000,0,0,0,13.2,0,1,3500000.0,48,0,0,0,0,0,0,0,1,0,48,3500000.0,10.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9266,46,1,38000,0,0,0,18.5,0,1,102749.0,24,0,0,0,0,0,1,0,0,0,24,102749.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9274,34,1,100000,0,0,0,39.2,0,1,233116.82,12,0,1,0,0,0,0,0,1,0,12,233116.82,11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9300,36,1,40000,0,0,0,101.5,0,1,1206999.2,60,0,0,0,0,0,0,0,1,0,60,1206999.2,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9349,32,1,72500,0,0,0,15.1,0,1,313676.0,60,0,1,0,0,0,0,0,1,0,60,313676.0,17.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9439,25,1,73000,0,0,0,33.6,0,1,131650.0,18,0,1,0,0,0,0,0,1,0,18,131650.0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9453,33,1,50000,0,0,0,33.0,0,1,400000.0,60,0,0,0,0,0,0,0,1,0,60,400000.0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9482,23,0,150000,0,0,0,7.4,0,1,195516.0,24,0,0,0,0,0,0,1,0,0,24,195516.0,14.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9590,36,0,50000,0,0,0,41.9,0,1,45673.0,24,0,0,0,0,0,1,0,0,0,24,45673.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9594,35,1,105000,0,0,0,48.9,0,3,719221.75,60,0,1,0,0,0,0,0,1,0,60,464999.07,17.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9594,35,1,105000,0,0,0,48.9,0,3,719221.75,60,0,1,0,0,0,0,0,1,0,60,178999.69,14.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9594,35,1,105000,0,0,0,48.9,0,3,719221.75,60,0,1,0,0,0,0,0,1,0,36,75222.99,15.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9609,66,1,65000,0,0,0,41.7,0,1,133700.0,24,0,0,0,0,0,0,1,0,0,24,133700.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9614,38,1,93000,0,0,0,43.8,0,1,352000.0,60,0,1,0,0,0,0,0,1,0,60,352000.0,16.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9636,41,1,80000,0,0,0,51.9,0,1,299998.4,60,0,1,0,0,0,0,0,1,0,60,299998.4,13.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9682,51,0,30000,0,0,0,49.7,1,0,0.0,60,0,0,0,0,0,1,0,0,0,60,358800.0,19.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9728,50,1,100000,0,0,0,58.0,0,1,40000.0,60,0,1,0,0,0,0,0,1,0,60,40000.0,24.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9731,28,1,250000,0,0,0,132.2,0,1,999999.0,59,0,0,0,0,0,0,1,0,0,59,999999.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9749,39,0,75000,0,0,0,10.2,0,2,120189.0,30,0,0,0,0,0,1,0,0,0,24,46001.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9749,39,0,75000,0,0,0,10.2,0,2,120189.0,30,0,0,0,0,0,1,0,0,0,30,74188.0,16.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9766,59,1,40000,0,0,0,11.5,0,1,84400.0,24,0,0,0,0,0,1,0,0,0,24,84400.0,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9803,25,1,70000,0,0,0,45.0,0,1,472270.0,60,0,0,0,0,0,0,1,0,0,60,472270.0,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
